;Quantite Commande;Cout standard;Nom Client;Ville;Nom Produit;Couleur;Prix;Modele;Sous Categorie;Categorie;Type Business;Type Canal;Region;Pays;Continent;Date;Etat Civil;Genre;Revenu annuel;Nbr Enfants;Poste;Propeietaire Maison;Nbr Voitures;Annee;Mois;Semaine;Saison;Age;Tranche d'âge
116624;2;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116625;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116626;2;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116627;1;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116628;1;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 52;Rouge;594.83;ML Road Frame;Road Frames;Components;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116629;1;2171.2942;Walter Jimenez;Sydney;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-09-06;Marié(e);Homme;90000;0;Professional;OUI;2;2017;09;36;Automn;27;20-40
116630;1;2171.2942;Manuel Perez;London;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-09-06;Marié(e);Homme;30000;1;Clerical;OUI;0;2017;09;36;Automn;35;20-40
116631;1;2171.2942;Ashlee Sharma;Beaverton;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-11;célibataire;Femme;70000;2;Skilled Manual;OUI;1;2017;10;41;Automn;34;20-40
116632;1;2171.2942;Justin Anderson;Beaverton;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-11;célibataire;Homme;60000;0;Professional;OUI;0;2017;10;41;Automn;31;20-40
116633;1;1912.1544;Kyle Long;El Cajon;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-10-11;Marié(e);Homme;60000;0;Skilled Manual;NON;2;2017;10;41;Automn;24;20-40
116634;1;1898.0944;Bianca Lin;St. Leonards;Mountain-100 Black, 42;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-11;Marié(e);Femme;90000;0;Professional;OUI;1;2017;10;41;Automn;43;40-60
116635;1;1912.1544;Curtis Yang;Darlinghurst;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-11;Marié(e);Homme;60000;0;Skilled Manual;OUI;1;2017;10;41;Automn;40;20-40
116636;1;1912.1544;Lindsey Yuan;Hamburg;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-10-11;célibataire;Femme;20000;0;Manual;OUI;0;2017;10;41;Automn;61;60-80
116637;1;2171.2942;Devin Williams;Corvallis;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-12;célibataire;Homme;70000;2;Skilled Manual;NON;1;2017;10;41;Automn;34;20-40
116638;1;2171.2942;Grace Williams;Beverly Hills;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-10-12;Marié(e);Femme;40000;1;Skilled Manual;OUI;1;2017;10;41;Automn;32;20-40
116639;1;2171.2942;Isaiah Murphy;La Jolla;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-10-12;célibataire;Homme;70000;0;Professional;NON;0;2017;10;41;Automn;31;20-40
116640;1;2171.2942;Miguel Nelson;Salem;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-18;Marié(e);Homme;60000;0;Professional;OUI;0;2017;10;42;Automn;32;20-40
116641;1;2171.2942;Devin Smith;Tacoma;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-18;Marié(e);Homme;60000;1;Skilled Manual;OUI;1;2017;10;42;Automn;33;20-40
116642;1;2171.2942;Courtney Phillips;Bremerton;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-18;célibataire;Femme;40000;0;Clerical;NON;1;2017;10;42;Automn;44;40-60
116643;1;2171.2942;Kelvin Zhu;Bremerton;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-18;Marié(e);Homme;70000;2;Skilled Manual;OUI;1;2017;10;42;Automn;34;20-40
116644;1;2171.2942;Jessica Clark;Novato;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-10-18;Marié(e);Femme;40000;1;Skilled Manual;OUI;0;2017;10;42;Automn;33;20-40
116645;1;2171.2942;Angel Mitchell;West Covina;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-10-18;célibataire;Homme;60000;2;Skilled Manual;OUI;1;2017;10;42;Automn;35;20-40
116646;1;2171.2942;Lindsey Raji;Port Macquarie;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-18;Marié(e);Femme;90000;0;Professional;OUI;3;2017;10;42;Automn;30;20-40
116647;1;2171.2942;Roger Huang;Braunschweig;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-10-18;Marié(e);Homme;30000;1;Clerical;OUI;0;2017;10;42;Automn;35;20-40
116648;1;2171.2942;Donna Anand;Bellingham;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-11-07;Marié(e);Femme;70000;2;Skilled Manual;OUI;1;2017;11;45;Hiver;34;20-40
116649;1;1912.1544;Natalie Miller;National City;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-11-07;Marié(e);Femme;60000;0;Skilled Manual;OUI;1;2017;11;45;Hiver;23;20-40
116650;1;413.1463;Dylan Bryant;Colma;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-11-07;célibataire;Homme;60000;0;Professional;NON;1;2017;11;45;Hiver;35;20-40
116651;1;1912.1544;Shaun Carson;North Ryde;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-11-07;Marié(e);Homme;10000;1;Skilled Manual;NON;2;2017;11;45;Hiver;53;40-60
116652;1;2171.2942;Natalie Moore;Melbourne;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-11-07;Marié(e);Femme;90000;4;Professional;OUI;0;2017;11;45;Hiver;35;20-40
116653;1;1912.1544;Lucas Price;Hof;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-11-07;célibataire;Homme;30000;3;Clerical;OUI;1;2017;11;45;Hiver;23;20-40
116654;1;2171.2942;Steve Guo;Hamburg;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-11-07;célibataire;Homme;10000;3;Manual;OUI;1;2017;11;45;Hiver;35;20-40
116720;1;413.1463;Amber Baker;W. Linn;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-11-09;Marié(e);Femme;60000;0;Skilled Manual;OUI;1;2017;11;45;Hiver;41;40-60
116721;1;2171.2942;Arianna Reed;Mill Valley;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-11-09;Marié(e);Femme;70000;0;Professional;NON;0;2017;11;45;Hiver;32;20-40
116722;1;2171.2942;Christine Pal;Newcastle;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-11-09;Marié(e);Femme;90000;0;Management;OUI;0;2017;11;45;Hiver;33;20-40
116723;1;2171.2942;Erika Gill;Townsville;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-11-09;Marié(e);Femme;100000;5;Management;NON;2;2017;11;45;Hiver;29;20-40
116724;1;2171.2942;Alvin Sun;Bendigo;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-11-09;Marié(e);Homme;80000;5;Management;OUI;3;2017;11;45;Hiver;36;20-40
116725;1;2171.2942;Bethany Chande;Drancy;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-11-09;célibataire;Femme;30000;0;Clerical;OUI;0;2017;11;45;Hiver;33;20-40
116726;1;413.1463;Gabrielle Howard;Portland;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-29;Marié(e);Femme;60000;0;Professional;OUI;1;2017;12;52;Hiver;44;40-60
116727;1;2171.2942;Shelby Gray;Olympia;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-29;Marié(e);Femme;60000;0;Skilled Manual;OUI;1;2017;12;52;Hiver;40;20-40
116728;1;2171.2942;Rosa She;Townsville;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-29;Marié(e);Femme;70000;0;Skilled Manual;OUI;2;2017;12;52;Hiver;46;40-60
116729;1;2171.2942;Meghan Vazquez;London;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-12-29;Marié(e);Femme;30000;0;Clerical;OUI;0;2017;12;52;Hiver;41;40-60
116730;1;2171.2942;Edwin Zhao;Warrington;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-12-29;célibataire;Homme;30000;0;Clerical;NON;1;2017;12;52;Hiver;26;20-40
116731;1;2171.2942;Misty Deng;Billericay;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-12-29;célibataire;Femme;40000;2;Clerical;OUI;1;2017;12;52;Hiver;31;20-40
116768;1;2171.2942;Jeremiah Martinez;Ballard;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-07-16;célibataire;Homme;70000;0;Management;NON;2;2017;07;28;Ete;49;40-60
116769;1;1912.1544;Marco Mehta;Warrnambool;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-16;Marié(e);Homme;60000;3;Professional;OUI;2;2017;07;28;Ete;38;20-40
116770;1;2171.2942;Cory Arun;Milsons Point;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-16;célibataire;Homme;20000;0;Clerical;OUI;0;2017;07;28;Ete;24;20-40
116771;1;2171.2942;Haley Ward;Rockhampton;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-16;célibataire;Femme;90000;0;Professional;OUI;4;2017;07;28;Ete;31;20-40
116772;1;2171.2942;Melody Ramos;Morangis;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-07-16;célibataire;Femme;10000;0;Manual;NON;2;2017;07;28;Ete;28;20-40
116773;1;2171.2942;Lindsey Andersen;Paderborn;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-07-16;Marié(e);Femme;130000;4;Professional;NON;2;2017;07;28;Ete;45;40-60
116774;1;2171.2942;Tamara Lal;London;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-07-16;célibataire;Femme;160000;4;Management;NON;3;2017;07;28;Ete;58;40-60
116775;1;2171.2942;Phillip Sai;Stoke-on-Trent;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-07-16;Marié(e);Homme;50000;0;Skilled Manual;NON;0;2017;07;28;Ete;33;20-40
116776;1;2171.2942;Henry Stone;Burien;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-16;célibataire;Homme;40000;0;Clerical;OUI;1;2017;10;42;Automn;44;40-60
116777;1;1912.1544;April Deng;Matraville;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-16;Marié(e);Femme;70000;4;Skilled Manual;OUI;3;2017;10;42;Automn;41;40-60
116778;1;2171.2942;Cesar Sai;Milsons Point;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-16;Marié(e);Homme;90000;0;Management;OUI;0;2017;10;42;Automn;33;20-40
116779;1;2171.2942;Kaylee Morris;Lille;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-10-16;célibataire;Femme;10000;2;Manual;OUI;1;2017;10;42;Automn;34;20-40
116780;1;1898.0944;Marvin Browning;Paderborn;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-10-16;Marié(e);Homme;40000;0;Skilled Manual;OUI;0;2017;10;42;Automn;37;20-40
116781;1;2171.2942;Matthew Smith;Port Orchard;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-11-26;Marié(e);Homme;40000;1;Skilled Manual;OUI;0;2017;11;47;Hiver;32;20-40
116782;2;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116783;4;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116784;2;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116785;2;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116786;2;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116787;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, M;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116788;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116789;3;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116790;3;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116791;1;617.0281;Jordan Hernandez;Grossmont;HL Mountain Frame - Black, 42;Noir;1191.1739;HL Mountain Frame;Mountain Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116792;5;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116793;2;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116794;1;706.811;Jordan Hernandez;Grossmont;HL Mountain Frame - Silver, 48;Argent;1364.5;HL Mountain Frame;Mountain Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116795;4;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116796;4;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116797;1;3.3963;Jordan Hernandez;Grossmont;Mountain Bike Socks, L;Inconnu;9.5;Mountain Bike Socks;Socks;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116798;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116799;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116800;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116801;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116802;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 62;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116803;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116804;3;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 44;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116805;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116806;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
116807;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-11-26;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
